,docId,sourceName,title,summary,Nhãn
477,aea9968ff375a4382246e192ef6d4e81,Thời đại,Phát huy sáng tạo của tuổi trẻ để bảo vệ biên cương,"Những tháng đầu năm 2022, các cơ sở đoàn Bộ đội biên phòng (BĐBP) Đắk Nông đã triển khai nhiều phong trào, công trình, phần việc thanh niên ở đơn vị, trên địa bàn đóng quân, tạo không khí thi đua sôi nổi.",0
478,655968f8f26d6bd1318090ce29477771,Gia Dinh Moi,Xanh hóa nền kinh tế: Từ chính sách đến thực tiễn (bài 1),"Chuyển đổi sang một nền kinh tế xanh đang là một trong những giải pháp để hóa giải tác động của biến đổi khí hậu, ô nhiễm môi trường đến người dân, doanh nghiệp. Tuy nhiên, không phải doanh nghiệp nào cũng có đầy đủ nhận thức và nguồn lực tài chính để thực hiện.",0
479,369e6c65541ac61b153d2fdaddeab1e6,Lối sống thành thị,"Hãy Nghe Tôi Hát: Thí sinh đốt cháy sân khấu với Ngọn Lửa Trái Tim, nhận loạt điểm 10","Tập bảy Hãy Nghe Tôi Hát - Nhạc sĩ chủ đề vừa phát sóng đưa khán giả bước vào không gian âm nhạc với những ca khúc trẻ trung, yêu đời, yêu người của nhạc sĩ Nguyễn Ngọc Thiện, bên cạnh hành trình chinh phục giám khảo của Lê Thu Uyên, Leo Minh Tuấn và Đào Kỳ Anh. ",0
480,a25921e901127693c06c66b165ce5c7c,Việt Time,Victoria: Hỗ trợ các doanh nghiệp nhỏ cải thiện chất lượng không khí trong văn phòng,"Chính quyền Lao động đang hỗ trợ các doanh nghiệp nhỏ cải thiện chất lượng không khí trong văn phòng, giữ an toàn cho nhân viên và khách hàng vào mùa đông này, hãng tin Premier cho biết.",0
481,c45d44d44f52df2c38625f72dc4fe8b1,Kinh Te Moi Truong,"Liên Hợp Quốc kêu gọi bảo tồn bền vững đại dương, chấm dứt ô nhiễm nhựa","Năm 2022 đánh dấu kỷ niệm 40 năm kể từ khi Công ước Liên Hợp Quốc về Luật Biển được thông qua. Đây là dịp để các quốc gia xem xét và làm mới các cam kết đối với đại dương, sử dụng bền vững, bảo tồn đại dương và giải quyết ô nhiễm rác thải nhựa.",0
482,591a82a1bc80b7ac171affda59c40f53,Sài Gòn giải phóng,"Đà Nẵng: Cần đẩy mạnh tiến độ các khu, cụm công nghiệp","Ngày 26-5, tại Chương trình Hội đồng nhân dân với cử tri lần thứ 2, nhiều cử tri TP Đà Nẵng bày tỏ quan tâm đến tiến độ đầu tư, chuẩn bị đầu tư xây dựng các khu, cụm công nghiệp; thực trạng và phương án di dời các cơ sở sản xuất, các doanh nghiệp nhỏ và vừa đang sản xuất (có gây ô nhiễm) xen lẫn trong các khu dân cư vào cụm công nghiệp.",0
483,38b0cad2dab93f21226ac7ba76073809,Tuần báo văn nghệ,Hương cây mở chốt biên phòng thơm thoảng cả một vùng biên ải mái nhà lợp bằng tiếng chim con đường vẩn vương sương khói.,Hương cây mở chốt biên phòng thơm thoảng cả một vùng biên ải mái nhà lợp bằng tiếng chim con đường vẩn vương sương khói.,0
484,05a5ee7fceb3594a366619619f584698,Truyền hình văn hóa - Du lịch,Chủ nhật không ô tô - Ngày yêu thích trong tuần của người dân Jakarta,"Trong bối cảnh dịch COVID-19 đã hạ nhiệt, Ngày chủ nhật không ô tô đã được nối lại tại một số khu vực ở thủ đô Jakarta của Indonesia. Sáng kiến ban đầu của chính quyền nhằm giảm tình trạng ô nhiễm không khí, nhưng Ngày Chủ nhật không ô tô đang trở thành một ngày yêu thích và được chờ đợi trong tuần của người dân thủ đô, là cơ hội để người dân thành phố dậy sớm, thể dục thể thao hay đơn thuần là gặp gỡ trò chuyện cùng người thân trong không khí trong lành của buổi sáng.",0
485,a3f2839223e469ce673723ca5fdf28af,Báo điện tử trí thức trẻ - Tin tức nhanh nhất,"Điểm lại dàn hot boy bóng rổ hứa hẹn ""đốt cháy"" VBA 2022 trong trận đối đầu đang được mong chờ","(Tổ Quốc) - Không chỉ có những màn giao tranh hấp dẫn, Thang Long Warriors và Ho Chi Minh City Wings còn quy tụ những hot boy bóng rổ điển trai, thu hút người hâm mộ.",0
486,53cec7dd6711a842735de0ac9bfb7bee,Kinh Te Moi Truong,"Xây dựng công cụ pháp lý quốc tế, chấm dứt ‘ô nhiễm nhựa’ toàn cầu","Vấn đề ô nhiễm nhựa có tính chất xuyên biên giới và cần được giải quyết với những hành động tích cực ở nhiều quốc gia khác nhau để ngăn chặn. Do đó, Dự thảo Nghị quyết ""Chấm dứt ô nhiễm nhựa"" sẽ là một cam kết mang tính lịch sử trên toàn thế giới.",0
487,60152a5734f4c8916822c87aa118599f,Báo Bà Rịa Vũng Tàu,Pep Guardiola đã học được điều gì ở bóng đá Anh?,"Năm 2016, Pep Guardiola không đổ bộ vào nước Anh một mình mà còn mang theo luồng tư tưởng thay đổi toàn bộ bộ mặt bóng đá xứ sương mù. Nhưng tác động nào cũng có 2 chiều, và chính Guardiola cũng đã phải thay đổi theo người Anh.",0
488,bd330730c5e46eb88307df749b8c73a2,1080,Công nghệ điều hòa không khí Casper 2022,"Máy lạnh Casper đời 2022 
 
Casper-Thái Lan là một trong những hãng điều hòa giá rẻ được chuộng nhất trên thị trường giờ. Sản phẩm có một số tính năng mới phù hợp cho người tiêu dùng lựa chọn. Vậy những mẫu casper 2022 mới nhất của hãng là gì? Có những chức năng gì, chúng ta cùng nhau khám phá nhé! 
 
Maylanh >>> máy lạnh âm trần 
 
1- Công nghệ điều hòa không khí Casper 2022 
 
Chức năng iFeel cảm nhận nhiệt độ duyệt y cảm biến nhiệt",0
489,cc13c8149471208e16d66dbf8c95439c,Xã luận,Sông Tô Lịch lại ‘bốc mùi’ nồng nặc,"Hà Nội chuyển mùa, tiết trời nắng nóng hơn khiến sông Tô Lịch lại bốc mùi hôi nồng nặc.",-1
490,17db75660039657e99cd0ce3359f25cb,Việt Time,Các mỏ than tại Úc đang thải ra lượng khí metan đáng lo ngại,"Khai thác than đá là một ngành kinh tế mũi nhọn tại Australia, tuy vậy ngành này đang tạo ra những tác động không nhỏ tới bầu khí quyển khi các mỏ than đang thải ra lượng khí metan làm đẩy nhanh quá trình nóng lên của trái đất.",-1
491,c9a5a05dc7c8311f619c8e9fe46c794d,Báo giáo dục online,Nghiên cứu mới giải mã bí ẩn sương mù não hậu Covid-19,,0
492,e0b6923c32cb1cca0cde0d5cf48f92d2,Doanh nghiệp hội nhập,Công ty TNHH Việt Trường (Hải Phòng): Dừng hoạt động xưởng sản xuất bột cá gây ô nhiễm môi trường,"DNHH - Theo thông tin từ UBND quận Đồ Sơn, để thực hiện các biện pháp khắc phục sự cố ô nhiễm môi trường gây bức xúc dư luận tại phường Hải Sơn (quận Đồ Sơn), Công ty TNHH Việt Trường có văn bản gửi cơ quan chức năng quyết định ngừng sản xuất dây chu",-1
493,a5ea8224292f1a4d75d6171c6acfedc0,Đầu tư online,Hành trình tới mục tiêu không phát thải khí nhà kính vào năm 2050 của doanh nghiệp hàng không,Các doanh nghiệp hàng không toàn cầu đang nỗ lực cho mục tiêu “ngược dòng” tăng tốc phục hồi và giảm phát thải gây ô nhiễm về 0 vào năm 2050.,0
494,3beb6fcbaadc05016e0f700a6530a411,Báo Tuyên Quang,Đại lễ Bạch kim kỷ niệm 70 năm trị vì của Nữ hoàng Elizabeth II: Biểu tượng không thể thay thế của nước Anh,"Tạm gác những lo lắng về khủng hoảng giá sinh hoạt, năng lượng và lạm phát, 19 triệu người dân Anh đang háo hức tham gia chuỗi sự kiện kéo dài 4 ngày mừng Đại lễ Bạch kim, đánh dấu 70 năm trị vì của Nữ hoàng Elizabeth II - biểu tượng không thể thay thế của Vương quốc Anh. Bà chính là bậc quân vương có thời gian trị vì lâu nhất trong lịch sử Đảo quốc sương mù.",0
495,19b923e4622c22e131686c8d6ec0beec,Báo Cần Thơ Online,“Xuyên Việt” khám phá tinh hoa lễ hội khắp 3 miền tại VinWonders Nam Hội An,"Từ nay đến hết 30/7/2022, vào các ngày thứ Sáu, thứ Bảy hàng tuần, VinWonders Nam Hội An sẽ đưa du khách hòa mình trong không khí lễ hội rực rỡ sắc màu với những màn trình diễn mãn nhãn từ khắp 3 miền, trong chuỗi sự kiện đậm nét văn hóa truyền thống “Tinh hoa mở hội”.",0
496,c1c7fdfd7557da662631ca4cecbcd4d2,Thanh Niên,Chuyện lạ: Tình trạng hiếm gặp khiến không khí thoát ra từ bìu,"Người đàn ông 72 tuổi ở Mỹ đã gặp một tình trạng kỳ lạ là không khí ứ đọng trong bìu và thoát ra ngoài qua một vết mổ. Tình trạng này hiếm gặp, gọi là tràn khí bìu.",0
497,df74f9b65f634ff4d0370dd89d76cb64,"top list, top 10, top ten, danh sach top",Top 10 Công dụng kì diệu nhất của quả óc chó,"Quả óc chó được xem là vua của các loại quả vì giá trị dinh dưỡng mà loại quả này đưa lại. Trong óc chó chất chống oxi hóa gấp đôi các loại quả khác. Ngoài ra chứa nhiều protein, tinh dầu, khoáng chất, chất xơ, gluten... loại quả này là quà tặng của đất trời đưa lại không hề chịu ảnh hưởng bất kì ô nhiễm nào. Hãy xem những công dụng thần kì của loại quả này nhé.",0
498,c789ce324434ab5d12a3610c4797e03c,Doanh nghiệp hội nhập,Panasonic công bố mục tiêu giảm phát thải CO2 trên toàn cầu vào năm 2050,"Tập đoàn Panasonic đã công bố cam kết giảm phát thải CO2 vào năm 2050 ở mức hơn 300 triệu tấn, tương đương khoảng 1% tổng lượng phát thải toàn cầu hiện tại là 33 tỷ tấn.",0
499,bb93cae5aa3c8354d974a9a4ab02b3a1,Vĩnh Phúc Online,Cần sớm khắc phục tình trạng ô nhiễm nguồn nước tại xã Trung Hà,"Vài năm trở lại đây, người dân xã Trung Hà, huyện Yên Lạc phải sống chung với nguồn nước sinh hoạt bị ô nhiễm. Đáng nói, nguồn nước này được đấu nối từ công trình cấp nước sinh hoạt tập trung, thuộc quản lý của Trung tâm Nước sinh hoạt và Vệ sinh môi trường (VSMT) nông thôn, Sở NN&PTNT tỉnh. Sau khi tiếp nhận phản ánh của người dân, Trung tâm Nước sinh hoạt và VSMT nông thôn đã triển khai một số giải pháp khắc phục, nhưng đến nay, nguồn nước vẫn chưa đảm bảo yêu cầu theo quy định.",0
500,bc4c1e6d5b8cb1f1ca0079c8e73709e8,Tuần báo văn nghệ,Núi còn giữ vạn lời ru Rừng còn giữ vạt sương mù để xanh Đá còn giữ vạn nếp nhăn Mẹ già tựa bóng trăng thanh cuối chiều.,Núi còn giữ vạn lời ru Rừng còn giữ vạt sương mù để xanh Đá còn giữ vạn nếp nhăn Mẹ già tựa bóng trăng thanh cuối chiều.,0
501,bbd3a7841259a3e29ff48a0a47cdf310,Thanh Niên,Mang nước sạch về với người dân biên giới Trà Phô,"Nhờ hệ thống lọc nước mặn thành nước ngọt của Đoàn Thanh niên EVNGENCO2 lắp tặng, từ nay, hơn 50 hộ dân vùng biên giới Trà Phô không còn phải dùng nước ô nhiễm hay “ăn đong” từng can nước ngọt vào mùa hạn như trước nữa.",0
502,c3cbd9b1254f0d68727752296a231fee,Việt Giải Trí,Signify ra mắt thiết bị khử trùng không khí Philips ADU thế hệ 2,"Signify vừa công bố mẫu máy lọc và khử trùng không khí Philips ADU Gen 2 mới, sau một thời gian tung ra phiên bản đầu tiên và nhận được tín hiệu tích cực từ người dùng.",0
503,a90c955aac69bbc11e2023374e00d53a,vnexpress,Ông Nguyễn Đức Chung: 'Tôi làm hết khả năng để Hà Nội có sản phẩm tốt',Hà NộiCựu chủ tịch Nguyễn Đức Chung khai không để công ty gia đình mua chế phẩm Redoxy-3C và đã làm hết khả năng để thành phố có sản phẩm tốt nhất làm sạch sông hồ ô nhiễm.,0
504,a41fcdca504ac5ebcf1e4290e00dbfb4,Báo điện tử trí thức trẻ - Tin tức nhanh nhất,"4 triệu năm, CO2 trong khí quyển cao chưa từng thấy, chuyên gia: Thủ phạm không lạ!","(Tổ Quốc) - Theo Cơ quan Khí quyển và Đại dương Quốc gia Mỹ (NOAA), nồng độ CO2 hiện đang cao chưa từng thấy trong khoảng 4 triệu năm qua.",-1
505,994622d716cc6da69288feb25b5ddc79,Kinh Te Moi Truong,Đánh giá hiện trạng phí thu gom chất thải rắn sinh hoạt ở Việt Nam,"Hiện nay, vấn đề ô nhiễm do chất thải rắn sinh hoạt đang nhận được sự quan tâm của cộng đồng. Để quản lý tốt chất chất thải rắn sinh hoạt, cần thu phí thu gom, xử lý chất thải rắn sinh hoạt của người dân.",-1
506,711478ea56473e72ccf805a60c4ae300,Sài Gòn giải phóng,Quá nhếch nhác và ô nhiễm,"Hình ảnh phơi đồ phía trên, rác đầy trên vỉa hè phía dưới, rác chiếm cả lòng đường nhìn rất nhếch nhác và ô nhiễm.",-1
507,60bd2fe19bcf18d47243716223c508b8,Cà Mau Online,Nan giải bài toán chống ngập,"(CMO) Mưa kéo dài những ngày qua làm cho nhiều tuyến đường của TP Cà Mau ngập sâu cục bộ. Câu chuyện chống ngập, giải quyết ô nhiễm môi trường khiến các cơ quan chức năng đau đầu, bởi giải pháp xử lý dứt điểm thực trạng này vẫn còn khá mù mờ.",0
508,bf6c853c55eeae170746cf008437c954,Kinh Te Moi Truong,"Thời tiết hôm nay 11/4: Bắc Bộ nắng nóng, có nơi trên 30 độ","Trung tâm Dự báo KTTV quốc gia dự báo, hôm nay (11/4), miền Bắc sáng sớm có sương mù và sương mù nhẹ rải rác, ngày nắng. Nhiệt độ cao nhất : 27-30 độ, có nơi trên 30 độ.",0
509,4546a314a5a23b7a9f5d13f714b94a36,vnexpress,TP HCM rửa đường để giảm ô nhiễm,"Hơn 30 trục đường chính ở TP HCM sẽ được rửa thường xuyên để hạn chế ô nhiễm, sau nhiều năm công tác này bị dừng.",1
510,c9b702312afadfbe69f5a7d61c677ff5,Dich vu Vinaphone,Mối liên quan giữa COVID-19 và khả năng sinh sản của nam giới,"Rất nhiều người bình phục sau khi mắc COVID-19 đang gặp phải các triệu chứng lâu dài như sương mù não hoặc các vấn đề tim mạch. Không chỉ vậy, ngày càng có nhiều bằng chứng cho thấy virus có thể làm giảm khả năng sinh sản.",0
511,5617c2f9654cfb762cf5292f7c9629f1,Báo điện tử trí thức trẻ - Tin tức nhanh nhất,"Hàng chục con heo ""bốc mùi"" được xe giường nằm chở vào TP.HCM tiêu thụ","(Tổ Quốc) - Kiểm tra ô tô giường nằm chạy tuyến Quảng Ngãi đi TP.HCM, lực lượng chức năng phát hiện dưới gầm xe này có hàng chục bao tải chứa heo ""bốc mùi"".",0
512,33453616aa2bae8cf9b9658ba4877c73,Kinh Te Moi Truong,“Làm sạch biển” - Hành động vì Việt Nam xanh,"Ô nhiễm đại dương đang trở thành vấn đề cấp bách toàn cầu. Kỳ vọng vào chương trình “Làm sạch biển”, trong 5 năm tới môi trường biển Việt Nam có sự thay đổi tích cực, trong lành hơn và sạch đẹp hơn.",-1
513,a04dc94db9f04a2f1106cf46c0e16da4,VietNam Plus,"Nói ""Không"" với thuốc lá để bảo vệ môi trường sống của chúng ta","Thuốc lá không chỉ là ""kẻ giết người thầm lặng,"" gây ra cái chết của hơn 8 triệu người mỗi năm, mà ngành công nghiệp này còn góp phần làm gia tăng tình trạng xói mòn đất, ô nhiễm môi trường...",1
514,270c59807bcf7e2273b7077de90285aa,Kênh 14,"Hà Nội: Người dân bỏ tiền cải tạo ao làng ô nhiễm thành bể bơi miễn phí, cả xã rủ nhau đi tắm ""giải nhiệt""","Từ ao làng bị ô nhiễm đầy rác thải, người dân địa phương đã bỏ tiền để biến ao này thành bể bơi miễn phí cho cả xã ""giải nhiệt"" trong những ngày hè nóng nực.",0
515,54b7733e7760c5d11e1400ff7b162490,Vĩnh Phúc Online,Nâng cao văn hóa ứng xử trong hoạt động du lịch,"Sau 5 năm triển khai, thực hiện Bộ quy tắc ứng xử văn minh du lịch do Bộ VH-TT&DL ban hành, tại các khu, điểm du lịch trên địa bàn tỉnh, nhận thức, ý thức của đa số người dân đã được nâng lên rõ rệt. Qua đó, xây dựng tính chuyên nghiệp, uy tín, chất lượng của dịch vụ du lịch, tạo động lực thúc đẩy ngành “công nghiệp không khói” của tỉnh phát triển bền vững.",0
516,bb23460e2f62270e354bf44c27e0d1c3,Việt Time,Du lịch Thái Lan hồi sinh,Du lịch Thái Lan giờ đây đã dễ dàng hơn rất nhiều. Việc thay đổi liên tục các quy định du lịch giúp xứ chùa Vàng nhanh chóng phục hồi ngành công nghiệp không khói.,0
517,30fc8e19576405e2522fffc198463546,Nhân dân,"Ngày 7/4: Bắc Bộ trời nắng, Nam Bộ mưa dông","Theo Trung tâm Dự báo Khí tượng Thủy văn quốc gia, hôm nay, 7/4, ở khu vực Bắc Bộ sáng sớm có nơi có sương mù, ngày nắng, đêm có mưa vài nơi, trời rét về đêm và sáng. Các tỉnh Nam Bộ có mưa rào và dông, trong mưa dông đề phòng lốc sét, mưa đá và gió giật mạnh.",0
518,8cdc84e58ce6cc7cc500212103fd010b,cafef,"""Nữ nạn nhân tử vong trong vụ cháy có thể do sốc khói, rơi từ trên tầng xuống""","""Nữ nạn nhân tử vong trong vụ cháy có thể do sốc khói, rơi từ trên tầng xuống""",-1
519,4163abcb84b21e40f1a5760248aa538a,Phunutoday,"2 thứ trên cơ thể bốc mùi, 4 chỗ chảy máu bất thường là dấu hiệu bệnh ung thư đã di căn","( PHUNUTODAY ) - Dấu hiệu bệnh ung thư chuyển biến nặng đôi khi chỉ đến từ việc chảy máu, đau hay cơ thể bốc mùi.",0
520,2b0ce96c4f4597a3e0ec5e557a834bfb,Bắc Ninh Online,Chủ tịch UBND tỉnh Nguyễn Hương Giang kiểm tra công tác xử lý ô nhiễm môi trường tại Cụm công nghiệp Phú Lâm,"Sáng 29-4, đồng chí Nguyễn Hương Giang, Phó Bí thư Tỉnh ủy, Chủ tịch UBND tỉnh kiểm tra công tác xử lý ô nhiễm môi trường tại Cụm công nghiệp Phú Lâm (Tiên Du). Cùng đi có các đồng chí: Trần Thị Hằng, Ủy viên Ban Thường vụ Tỉnh ủy, Phó Chủ tịch Thường trực HĐND tỉnh; Trần Thị Vân, Phó trưởng Đoàn ĐBQH tỉnh; lãnh đạo huyện Tiên Du.",0
521,d467a232b7a09b13a41d149712d74761,Xã luận,Thi công dự án trọng điểm kiểu… “rùa bò”,Được xem là công trình trọng điểm trong năm 2022 nhưng dự án xử lý triệt để ô nhiễm môi trường do rác thải sinh hoạt tại các khu vực trọng điểm trên địa bàn tỉnh Thừa Thiên-Huế (gọi tắt dự án xử lý rác thải sinh hoạt) lại chậm tiến độ kéo dài khiến chủ đầu tư và người dân bức xúc.,0
522,8d6f10dbf7f1738b8b2643d7c4984559,Sài Gòn giải phóng,"Hà Nội lại ùn ứ rác thải sinh hoạt, người dân ngột ngạt vì ô nhiễm","Tình trạng ùn ứ rác thải tại Hà Nội là do Khu liên hiệp xử lý rác thải Nam Sơn (bãi rác Nam Sơn) ở huyện Sóc Sơn đang bị quá tải khiến phương tiện đi vào bãi khó khăn, ảnh hưởng đến việc xử lý rác thải. Cùng với đó, Nhà máy đốt rác phát điện Thiên Ý (ở Sóc Sơn) chậm đi vào hoạt động...",-1
523,918a3658600cb60800aa69fc050e250f,CUNG VA CAU,"Dự báo thời tiết đêm nay và ngày mai (13-14/4): Bắc Bộ sáng sớm sương mù, trưa chiều hửng nắng","Đông Bắc Bộ sáng sớm sương mù nhẹ, trưa chiều giảm mây hửng nắng. Tây Bắc và Bắc Trung Bộ đêm mưa vài nơi, ngày nắng. Nam Trung Bộ, Tây Nguyên, Nam Bộ ngày 14/4 trời nắng.",0
524,ac66a25615bc09e6a7207ce69e95988c,Tây Ninh Online,Cần làm rõ có hay không hoạt động của các doanh nghiệp ảnh hưởng đến mạch nước ngầm ?,"BTNO - Thời gian qua, người dân sống tại ấp Bến Rộng và ấp Đường Long, xã Thạnh Đức, huyện Gò Dầu phản ánh hoạt động của Công ty TNHH MTV Môi trường xanh Huê Phương (Công ty Huê Phương) gây ô nhiễm môi trường, ảnh hưởng đến nguồn nước ngầm của người dân địa phương do công ty chôn lấp rác, đồng thời làm cá chết tại các kênh rạch do nước thải từ doanh nghiệp này thải ra.",1
525,b695f5e75bbc74817c8409e174e8329b,Thể thao Việt Nam,Nguyên lý làm việc của máy thổi khí công nghiệp,"Máy sục khí thổi không khí trong xử lý nước thải

Trong quá trình xử lý nước thải, phương pháp xử lý sinh vật học có thể chia thành hai loại là hiếu khí...",-1
526,a358832023f69f01bd8b46a75657a47e,Biên phòng,Hiệu quả “kép” từ sản xuất nông nghiệp thông minh,"Biên phòng - Từ năm 2020, 5 mô hình nông nghiệp thông minh đã được triển khai tại tỉnh Hà Tĩnh. Sau 2 năm thực hiện, kết quả thực tế cho thấy, thu nhập của người dân tham gia mô hình tăng từ 2-5 lần so với trước đây. Không chỉ vậy, các mô hình nông nghiệp thông minh còn giúp giảm ô nhiễm môi trường do không dùng phân bón hóa học, thuốc trừ sâu.",1
527,fe5ef203a2ffb65ddc3edd8fb272ce54,phunuvn,Màng lọc RO công nghệ cấu trúc vật liệu Nano của NanoH2O™ USA tối ưu,"Màng lọc RO công nghệ cấu trúc vật liệu Nano của NanoH2O™ USA tối ưu đến mức độ nào?

Ô nhiễm nước và khan hiếm nước đang đặt ra một thách thức quan trọng...",0
528,800948353006df6ec08d97d25d6a8f7a,Kinh Te Moi Truong,Thanh Hoá: Xử lý nhanh vấn đề ô nhiễm sau khi báo chí phản ánh,"Ngày 7/7, UBND phường Hải Bình (Thị xã Nghi Sơn, tỉnh Thanh Hóa) đã phối hợp với Công ty Môi trường Tuấn Thủy xử lý tình trạng ô nhiễm môi trường tại tuyến đê biển trên địa bàn.",-1
529,7cf41f065ba8cb3b6dde08a1256eb0ff,Cổng thông tin điện tử sở Ngoại vụ - tỉnh Thanh Hóa,Chi đoàn Sở Ngoại vụ tổ chức Chương trình Vui tết Thiếu nhi năm 20223283,"Hòa chung không khí cả nước đón chào ngày Quốc tế thiếu nhi 1/6, được sự quan tâm của Chi ủy, Lãnh đạo, Công đoàn Sở, ngày 31/5/2022 Đoàn thanh niên Sở Ngoại vụ đã tổ chức chương trình Vui tết Thiếu nhi năm 2022 cho các con em công chức, người lao động của Sở.",0
530,19aab71d2cbbf3a62e239d5052e513b3,Báo Long An,"Hướng dẫn khắc phục chứng sương mù não, giảm trí nhớ hậu Covid","Sương mù não, giảm trí nhớ là một trong những triệu chứng thần kinh phổ biến nhất được ghi nhận ở bệnh nhân hậu Covid-19. TS.BS. Lê Thanh Hải - Giám đốc Bệnh viện Phổi Thừa Thiên - Huế hướng dẫn 8 biện pháp khắc phục hội chứng này.",0
531,0dd52c56236e7258a1542406c5750749,Sài Gòn giải phóng,Giải cứu pin cũ,"Một viên pin nhỏ đã qua sử dụng nếu không được xử lý đúng quy trình có thể gây ô nhiễm 500 lít nước hoặc 1m3 đất trong 50 năm… Hiểu được hậu quả này, nhóm bạn trẻ bắt đầu chia sẻ kiến thức “sống xanh” bền vững cùng dự án “Giải cứu pin cũ”, với bản đồ các trạm thu gom pin cũ trải khắp TPHCM.",0
532,8441b42f5464b3ed752cc5656604f2f1,Nghệ An 24h,"Đi núi Bà Đen săn mây nhưng quên coi ngày, anh chàng khóc ròng khi sương mù giăng kín lối, mưa tầm tã","Thay vì khung cảnh trời xanh, mây trắng, nắng vàng, anh chàng khóc ròng khi lạc vào khung cảnh sương mù kín lối, mưa tầm tã trên núi Bà Đen.",0
533,1796734446122f4d3b30229f8385e896,Kinh Te Moi Truong,"Hòa Bình: Khai thác tài nguyên, lợi nhuận doanh nghiệp hưởng, ô nhiễm người dân gánh (Bài 2)","Người dân không chỉ đối mặt với tình trạng ô nhiễm môi trường, ảnh hưởng tới cuộc sống mà tính mạng người lao động tại các mỏ đá cũng luôn nguy hiểm. Vậy khai thác tài nguyên có phải lợi nhuận doanh nghiệp hưởng, ô nhiễm, rủi ro người dân gánh!?",-1
534,0f36b3e2bb698ece8b31340c18976444,Khoa học phát triển,Những cách làm mát hành tinh chưa được biết đến của rừng nhiệt đới,Ai cũng biết rừng nhiệt đới làm mát bề mặt Trái đất bằng cách hấp thụ khí carbon từ không khí và làm giảm hiệu ứng nhà kính. Nhưng rừng nhiệt đới còn làm mát Trái đất theo những cách khác mà từ trước đến nay chưa được biết đến.,0
535,208b59e66725175b575ce1bb02515b7c,Báo Sơn La điện tử,Từ 1/5 không khí lạnh sẽ ảnh hưởng đến tỉnh Sơn La kèm theo mưa giông,"Theo tin từ Đài Khí tượng thủy văn khu vực Tây Bắc, khoảng sáng ngày 1/5, một bộ phận không khí lạnh sẽ ảnh hưởng đến tỉnh Sơn La.",0
536,588d4b06e4ec5259e29a6f71319b0716,Đầu tư online,Nồng độ CO2 trong khí quyển cao ở mức chưa từng thấy,Nồng độ CO2 trong khí quyển đang cao hơn 50% so với những mức độ đo được ở thời kỳ tiền cách mạng công nghiệp và đây cũng là mức cao nhất chưa từng thấy trong khoảng 4 triệu năm qua.,-1
537,d33d6f8ef12b2ccfee4f6987838399f4,Đầu tư online,"Trung Quốc ""siết"" cấp phép các dự án công nghiệp nặng nhằm hạn chế ô nhiễm môi trường","Chính phủ Trung Quốc sẽ cấm các dự án mới trong các ngành sản xuất thép, than cốc, xi măng, thủy tinh và lọc dầu tại các khu trọng điểm nhằm hạn chế ô nhiễm môi trường và đáp ứng các mục tiêu khí hậu đã đề ra.",1
538,323a9abf2fc3a811f60ea82936e8eb14,Otofun new,Cặp đôi Land Rover Defender chinh phục đỉnh Tà Xùa,"Hai chiếc Land Rover Defender 90 và Defender 110 sở hữu khả năng offroad thượng thừa vượt qua quãng đường hơn 200km với hàng loạt địa hình khó từ đèo núi đến bùn lầy, đất đá lởm chởm, sương mù dày đặc.",0
539,575ba4983f49f40eb7e8bcaf3d1f3826,Nhân dân,Núi lửa không thải nhiều CO2 hơn các hoạt động của con người,"Từ năm 2016 đến nay, thông tin ""núi Etna của Italia - núi lửa cao nhất và hoạt động mạnh nhất ở châu Âu - thải ra lượng CO2 nhiều gấp 10.000 lần so với lượng CO2 con người thải ra trong toàn bộ thời gian tồn tại trên Trái đất"" đã nhiều lần được lan truyền trên mạng xã hội. Tuy nhiên, các nhà khoa học và tổ chức quốc tế đã đưa ra bằng chứng và số liệu để khẳng định đây là thông tin vô căn cứ.",-1
540,b232555eb35c7db8cd9f526210acd176,Doanh nghiệp hội nhập,Công ty may xả thải vượt quy chuẩn cho phép bị xử phạt,Công ty TNHH thiết kế và may Chung Mo VN (Hải Dương) bị phạt số tiền 119 triệu đồng về hành vi vi phạm các quy định về xả thải gây ô nhiễm môi trường.,1
541,7ca13a9071bd52425856b44ae0af3f23,Hà Nội mới,Ngòi Tùng Khê bị ô nhiễm nghiêm trọng,"(HNM) - Những ngày hè nắng nóng, ngòi Tùng Khê, thuộc địa bàn phường Tây Mỗ và phường Đại Mỗ (quận Nam Từ Liêm) trở thành nỗi sợ hãi của rất nhiều hộ dân sống xung quanh khu vực.",-1
542,f13148910b8ab4b0fa0d9e60ee5121aa,Dich vu Vinaphone,Phạt doanh nghiệp xả thải gây ô nhiễm môi trường hơn 227 triệu đồng,"Ngày 27/5, thông tin từ Ủy ban nhân dân tỉnh Thừa Thiên - Huế cho biết, quyết định xử phạt vi phạm hành chính số 1166/QĐ-XPHC đối với Công ty Cổ phần Liên doanh vật liệu xây dựng Bảo Nguyên (trụ sở chính tại xã Phú Gia, huyện Phú Vang) về hành vi xả nước thải gây ô nhiễm môi trường vừa được ban hành.",1
